ville,hotels,liens,lat,lon,description,score,meteo_score
Saintes Maries de la mer,Hôtel Le Mirage,https://www.booking.com/hotel/fr/ha-tel-le-mirage.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=243&beach_rating_score=8.3&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.45310192,4.43058550,"
Cet établissement est à 2 minutes à pied de la plage. Situé à 100 mètres de la plage et à 200 mètres du port de plaisance des Saintes-Marie-de-la-Mer, l'hôtel Le Mirage comporte un jardin avec des chaises longues. Il est équipé d'une connexion Wi-Fi gratuite dans tous ses locaux.
Les chambres chauffées et non-fumeurs de l'établissement sont pourvues d'une télévision à écran plat, d'une armoire et d'un bureau. Chacune possède également une moustiquaire et une salle de bains privative.
Chaque matin, vous pourrez savourer un petit-déjeuner continental dans la salle à manger ou dans le jardin du Mirage. Vous trouverez de nombreux restaurants et une épicerie à moins de 200 mètres de l'hôtel.
Cet établissement vous place à 30 minutes de route d'Arles et à 4 km du parc ornithologique de Pont-de-Gau. Le parking public sur place est gratuit. 
","8,3",25
Saintes Maries de la mer,Abrivado,https://www.booking.com/hotel/fr/abrivado.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=78&beach_rating_score=8.2&from=searchresults#hotelTmpl,43.45033695,4.42622423,"
Cet établissement est à 1 minute à pied de la plage. Situé dans le parc régional de la Camargue, l'Abrivado est un hôtel climatisé installé à côté du port dans la ville de Saintes-Maries-de-la-Mer. Il vous accueille à 50 mètres de la plage et des commerces environnants. Ses chambres sont équipées d'une connexion Wi-Fi gratuite.
Les chambres décorées avec simplicité disposent d'une télévision et d'un téléphone. Vous pourrez séjourner dans l'une des 12 chambres offrant une vue sur la mer ou dans l'une des 6 chambres qui possèdent également une terrasse meublée privée. Les salles de bains privatives sont pourvues d'un sèche-cheveux.
Un petit-déjeuner continental est servi chaque matin à l'hôtel Abrivado moyennant des frais supplémentaires.
Un parking privé abordable se trouve à proximité et vous aurez la possibilité de visiter Arles, à 40 km. L'aéroport de Montpellier-Méditerranée est implanté à 52 km de l'hôtel. Un espace de stationnement public est accessible à proximité. 
","8,5",25
Saintes Maries de la mer,Clamador,https://www.booking.com/hotel/fr/clamador.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=2317&beach_rating_score=8.1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.46821258,4.39563230,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Clamador ! Connectez-vous pour économiser.
Cet établissement est à 18 minutes à pied de la plage. Le Clamador est un hôtel situé à 2 km de Saintes-Marie-de-la-Mer et à seulement 1 km de la plage. Vous pourrez profiter d'un mini-golf sur place.
Ses chambres climatisées disposent d'une télévision à écran plat et d'un téléphone.
Installé au calme dans un environnement naturel, l'hôtel possède une piscine extérieure. Vous pourrez également pique-niquer au bord de la piscine et profiter du barbecue dans le jardin. Il comporte également un bar.
Situé entre le Rhône et les étangs, cet établissement est facilement accessible par la route D38. Enfin, vous bénéficierez d'un parking privé gratuit. 
","8,1",25
Saintes Maries de la mer,Mangio Fango Hotel et Spa,https://www.booking.com/hotel/fr/mangio-fango.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=1143&beach_rating_score=8.2&from=searchresults#hotelTmpl,43.45978795,4.42328453,"
Cet établissement est à 15 minutes à pied de la plage. Le Mangio Fango Hotel et Spa est un établissement 4 étoiles situé aux Saintes-Maries-de-la-Mer. Il possède un jardin, une terrasse et un bar. Bénéficiant également d'une piscine extérieure, il se trouve à proximité d'attractions telles que l'église de Notre-Dame-de-la-Mer. Par ailleurs, vous profiterez d'un restaurant sur place.
Les chambres du Mangio Fango Hotel et Spa sont dotées d'une bouilloire, d'une télévision à écran plat, de la climatisation et d'une salle de bains privative avec un sèche-cheveux. Certaines possèdent un balcon.
L'établissement sert un petit-déjeuner buffet. En outre, le restaurant de l'hôtel est fermé tous les mardis et mercredis ( et fermé uniquement les mercredis pendant les vacances scolaires). Les jours de fermetures du restaurant peuvent être modifiés.
Les réservations pour les diners doivent être faites à l'avance et sous réserve de la disponibilité du restaurant.
Enfin, l'aéroport de Nîmes-Garons est le plus proche, implanté à 33 km du Mangio Fango Hotel et Spa. 
","8,7",25
Saintes Maries de la mer,Oh! Campings La Brise,https://www.booking.com/hotel/fr/oh-campings-la-brise.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=319&beach_rating_score=8.3&from=searchresults#hotelTmpl,43.45580100,4.43629500,"
Cet établissement est à 1 minute à pied de la plage. Situé aux Saintes-Maries-de-la-Mer, en Provence-Alpes-Côte d'Azur, à proximité des plages Amphora et Est, Le Oh! Campings La Brise propose des hébergements avec un parking privé gratuit.
Tous comprennent un coin repas ainsi qu'une kitchenette équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson.
Le camping possède une aire de jeux pour enfants.
Vous pourrez profiter du parc aquatique ou de la piscine extérieure et du jardin de l'Oh! Campings La Brise.
Vous séjournerez à moins de 1 km de la plage d'Arenas et à 15 minutes à pied de l'église des Saintes-Maries. L'aéroport de Nîmes-Alès-Camargue-Cévennes, le plus proche, est implanté à 56 km. 
","7,9",25
Saintes Maries de la mer,Hotel Mas des Lys,https://www.booking.com/hotel/fr/mas-des-lys-les-saintes-maries-de-la-mer.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=2655&beach_rating_score=8.3&from=searchresults#hotelTmpl,43.47418844,4.41020608,"
L'Hôtel Mas des Lys est situé à Saintes-Maries-de-la-Mer, en Camargue, à 30 minutes en voiture d'Arles. Il vous propose une piscine extérieure et des chambres climatisées dotées d'une terrasse privée.
Elles comprennent également une télévision à écran plat, un téléphone, une armoire et une salle de bains privative pourvue d'un sèche-cheveux et d'articles de toilette gratuits.
Vous pourrez savourer un petit-déjeuner buffet tous les matins et déguster des boissons au bar de l'hôtel Mas des Lys. Vous trouverez par ailleurs des restaurants à moins de 2 km et vous profiterez d'une connexion Wi-Fi gratuite dans les parties communes.
Un parking privé est mis gratuitement à votre disposition. Vous pourrez en outre louer des vélos et pratiquer l'équitation sur place. Depuis l'établissement, vous rejoindrez en voiture Nîmes en 45 minutes et Montpellier en 50 minutes. 
","8,7",25
Saintes Maries de la mer,Hotel Lou Marquès,https://www.booking.com/hotel/fr/lou-marques.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=512&beach_rating_score=8.3&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.45512494,4.42874014,"
Cet établissement est à 7 minutes à pied de la plage. Le Lou Marquès est situé aux Saintes-Maries-de-la-Mer, dans le parc naturel régional de Camargue.  Il propose une connexion Wi-Fi gratuite et une terrasse bien exposée. Il se trouve à seulement 400 mètres des plages.
Toutes les chambres climatisées du Lou Marquès sont équipées d'une télévision à écran LCD et d'un téléphone. Elles disposent toutes d'une salle de bains privative avec douche et certaines possèdent également une terrasse privée.
Vous pourrez prendre votre petit-déjeuner dans le salon commun ou sur la terrasse. La réception pourra vous renseigner sur les restaurants les plus proches.
Un parking public gratuit est disponible sur place et l'hôtel se trouve à 5 minutes en voiture du parc ornithologique du Pont de Gau. Arles est accessible en 30 minutes de route. 
","8,6",25
Saintes Maries de la mer,Vila De La Mar & Spa,https://www.booking.com/hotel/fr/bastide-blanche-saintes-maries-de-la-mer.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=263&beach_rating_score=8.3&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.45334531,4.43066597,"
Cet établissement est à 4 minutes à pied de la plage. Le Vila De La Mar & Spa est un petit hôtel décoré dans un style moderne situé dans le centre des Saintes-Maries-de-la-Mer, à 100 mètres de la plage. Cet établissement comprend une piscine extérieure chauffée couverte en hiver, et un spa avec un hammam et un bain à remous.
Toutes les chambres sont climatisées et équipées d’une terrasse privée, d'un minibar et d'une grande télévision par câble à écran plat.
Vous pourrez profiter d'un restaurant avec une terrasse donnant sur la piscine. Certains week-ends, un dîner animé par les guitaristes et chanteurs tsiganes peut être organisé sur demande et moyennant un supplément. Un petit-déjeuner continental, que vous pourrez déguster dans votre chambre, est également proposé moyennant des frais supplémentaires.
La région offre un cadre idéal pour pratiquer la planche à voile, l’équitation et les excursions en bateau. Donnant sur la mer Méditerranée, la Vila De La Mar & Spa est entourée par le parc naturel régional de Camargue. Vous pourrez participer à des balades en 4x4, en vélo ou en calèche.
L’établissement se situe à moins de 60 km de Nîmes et de l’aéroport de Nîmes-Garons, et à 120 km de l’aéroport de Marseille-Provence. La gare d’Arles se trouve à 36 km. 
","8,1",25
Saintes Maries de la mer,Oh! Campings - Le Clos du Rhône,https://www.booking.com/hotel/fr/oh-campings.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=134&beach_rating_score=8.1&from=searchresults#hotelTmpl,43.44888000,4.40168000,"
Cet établissement est à 2 minutes à pied de la plage. L’établissement Oh! Campings - Le Clos du Rhône propose des hébergements aux Saintes-Maries-de-la-Mer, à 2,4 km de l’église des Saintes-Maries. Situé sur le front de mer, ce camping dispose d'un restaurant et d'un bar.
Vous bénéficierez également d’une kitchenette entièrement équipée avec un micro-ondes et un réfrigérateur. Vous aurez accès aux salles de bains communes du camping.
Une aire de jeux pour enfants est disponible sur place. Vous pourrez vous détendre dans le parc aquatique ou profiter de la piscine extérieure de l'établissement Oh! Campings - Le Clos du Rhône.
L’aéroport de Nîmes-Garons, le plus proche, se trouve à 58 km. 
","7,9",25
Saintes Maries de la mer,Hôtel Les Arcades,https://www.booking.com/hotel/fr/ha-tel-les-arcades.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=190&beach_rating_score=8.3&from=searchresults#hotelTmpl,43.45262780,4.43076655,"
Cet établissement est à 2 minutes à pied de la plage. L'Hôtel 2 étoiles Les Arcades propose une connexion Wi-Fi gratuite dans tout l'établissement à seulement 100 mètres de la plage la plus proche et à 400 mètres de l'église de Saintes-Maries-de-la-Mer. Il se trouve à 35 minutes en voiture d'Arles et à proximité d'un centre de thalassothérapie.
Les chambres de l'Hôtel Les Arcades sont équipées d'un bureau, d'une moustiquaire et d'une télévision par câble à écran LCD avec chaînes Canal+, Canal+ Sport, RAI1 et RTL. Toutes comprennent une salle de bains privative, avec articles de toilette gratuits et sèche-cheveux. Certaines sont climatisées.
Lors de votre séjour, un petit-déjeuner buffet est proposé tous les matins dans la salle prévue à cet effet. Le bar sert une sélection de boissons sans alcool que vous pourrez apprécier sur la terrasse.
Le Grau-du-Roi vous attend à 45 minutes de route des Arcades, et Nîmes est à 45 km. Vous aurez l'occasion de découvrir le littoral et le parc naturel régional de Camargue. Vous pourrez gratuitement utiliser un parking public situé à 50 mètres. Vous pourrez aussi vous garer devant l'hôtel le temps de sortir vos bagages de la voiture. 
","8,6",25
Saintes Maries de la mer,Le Maset,https://www.booking.com/hotel/fr/mazet-de-la-grenouilla-re.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=733&beach_rating_score=8.3&from=searchresults#hotelTmpl,43.45656073,4.42670293,"
Cet établissement est à 5 minutes à pied de la plage. Situé à seulement 400 mètres de la plage de sable à Saintes-Maries-de-la-Mer, Le Maset est un hôtel climatisé doté d’une piscine entourée de chaises longues. Une connexion Wi-Fi est disponible gratuitement dans les chambres.
Présentant une décoration classique avec du carrelage, toutes les chambres disposent d'une terrasse et d'une télévision à écran LCD. Leur salle de bains privative est pourvue d'une douche à l'italienne.
Un petit-déjeuner buffet est préparé chaque matin. Vous pourrez le déguster dans votre chambre si vous le souhaitez.
Par ailleurs, vous découvrirez de nombreux restaurants et magasins à moins de 10 minutes de marche.
Les activités de loisirs incluent l'équitation et la randonnée à pied ou à vélo dans les environs. Arles se trouve à 35 km. Un parking privé est disponible gratuitement sur place. 
","8,9",25
Saintes Maries de la mer,Hôtel Le Neptune en Camargue,https://www.booking.com/hotel/fr/le-neptune-en-camargue.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=276&beach_rating_score=8.2&from=searchresults#hotelTmpl,43.45212700,4.42534700,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Neptune en Camargue ! Connectez-vous pour économiser.
Cet établissement est à 3 minutes à pied de la plage. Doté d'une terrasse, l'Hôtel Le Neptune en Camargue est situé aux Saintes-Maries-de-la-Mer, en Provence-Alpes-Côte d'Azur, à 300 mètres de la plage d'Arenas et à 400 mètres de celle d'Amphora. Doté d'un jardin, cet hôtel 3 étoiles propose des chambres climatisées avec connexion Wi-Fi gratuite et salle de bains privative. Un parking privé est disponible sur place.
Les chambres sont équipées d'une machine à café. Certaines offrent une vue sur le lac. Elles comprennent également un bureau et une télévision à écran plat.
L'Hôtel Le Neptune en Camargue sert un petit-déjeuner continental ou buffet.
Vous séjournerez à 450 mètres de la plage de Crin Blanc et à 300 mètres de l'église des Saintes-Maries. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 55 km. 
","7,8",25
Saintes Maries de la mer,Hôtel Mas de la Grenouillère,https://www.booking.com/hotel/fr/ha-tel-mas-de-la-grenouilla-re.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=2468&beach_rating_score=8.3&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.47145266,4.40182686,"
Cet hôtel et centre équestre est situé dans un corps de ferme provençal à Saintes-Maries-de-la-Mer, au sein du parc naturel régional de la Camargue. Il possède un jardin et une piscine extérieure bordée d'une terrasse bien exposée.
Chaque chambre climatisée comprend une connexion Wi-Fi gratuite et donne sur une terrasse offrant une vue sur le jardin. Toutes les chambres sont dotées d'une télévision par satellite à écran plat et d'un plateau/bouilloire.
Le petit-déjeuner peut être apprécié chaque matin sur la propre terrasse privée de votre hébergement. L'Hôtel Mas de la Grenouillère organise des leçons d'équitation et des visites de la région environnante.
Un parking gratuit pour voitures et vélos est disponible sur place et les rives du Petit Rhône ne se situent qu'à 1 km de là. L'hôtel est implanté à 36 km de la ville et de la gare d'Arles. 
","8,2",25
Saintes Maries de la mer,Hôtel Restaurant Les Arnelles,https://www.booking.com/hotel/fr/les-arnelles.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=1283&beach_rating_score=8.2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.46095608,4.42231894,"
Situé aux Saintes-Marie-de-la-Mer, au cœur du parc naturel régional de Camargue, l’établissement Les Arnelles dispose d'une piscine extérieure, d'un jardin et d'une terrasse. Vous pourrez y pratiquer l'équitation et profiter de massages.
Dotées de la climatisation et d'une connexion Wi-Fi gratuite, les chambres sont pourvues d'une télévision à écran plat et d'une salle de bains avec douche ou baignoire et articles de toilette gratuits. Vous aurez également accès à une terrasse privée.
Un petit-déjeuner buffet est servi sur place tous les matins. Vous pourrez également savourer des spécialités méditerranéennes dans l'hôtel ou vous détendre au bar.
Le repas du soir se présente sous la forme d'un menu unique afin de travailler avec des producteurs locaux en circuit court. Merci de signaler avant votre arrivée toute allergie, intolérance ou restriction culinaire.
La plage vous attend à 1,3 km. Le jardin zoologique de Pont de Gau peut être visité à 3,5 km. Vous pourrez également découvrir le Grau Du Roi et Aigues Mortes à 35 km. La gare TGV d'Arles se trouve à 35 km. 
","8,3",25
Saintes Maries de la mer,L'Estrambord de Camargue,https://www.booking.com/hotel/fr/l-39-estrambord-de-camargue.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=269&beach_rating_score=8.2&from=searchresults#hotelTmpl,43.45208300,4.42559800,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Estrambord de Camargue ! Connectez-vous pour économiser.
Situé aux Saintes-Maries-de-la-Mer, à 250 mètres de la plage d'Arenas et à 400 mètres de celle d'Amphora, l'établissement L'Estrambord de Camargue propose un hébergement climatisé avec un balcon et une connexion Wi-Fi gratuite. Offrant une vue sur la ville, il se trouve à 450 mètres de la plage de Crin Blanc et à 200 mètres de l'église des Saintes-Maries.
Cette chambre d'hôtes comprend une télévision à écran plat. Les serviettes et le linge de lit sont fournis.
Cette chambre d'hôtes sert un petit-déjeuner continental.
Une terrasse est disponible sur place. Vous pourrez pratiquer la randonnée et la pêche dans les environs.
L'aéroport de Nîmes-Alès-Camargue-Cévennes, le plus proche, est implanté à 55 km. 
","8,3",25
Saintes Maries de la mer,Auberge de la Fadaise,https://www.booking.com/hotel/fr/auberge-de-la-fadaise.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=f384217ae53f00ad&srepoch=1656218742&from_beach_sr=1&from=searchresults#hotelTmpl,43.48647018,4.40415502,"
L’Auberge de la Fadaise est située à Saintes-Maries-de-la-Mer, au cœur de la Camargue, à 5 minutes de route de la plage. Vous pourrez profiter de la piscine extérieure ou monter à cheval sur place et dans la région sur réservation.
Les chambres comprennent toutes une télévision à écran plat. Certains logements offrent une vue sur la piscine et d'autres possèdent un balcon. Chaque chambre possède une salle de bains privative pourvue d’une baignoire ou d’une douche.
Chaque matin, vous pourrez déguster un petit-déjeuner continental moyennant des frais supplémentaires. Les propriétaires pourront vous préparer des repas faits maison ainsi que des spécialités locales sur réservation. Des sandwichs, des boissons et des glaces sont disponibles moyennant des frais supplémentaires tout au long de la journée.
Doté d’un parking privé gratuit sur place, l’établissement se trouve à 5 km de Saintes-Maries-de-la-Mer et à 20 minutes de route d’Aigues-Mortes. Le parc ornithologique du Pont de Gau est situé à 200 mètres de l’établissement. 
","8,4",25
Collioure,Le Mas des Citronniers,https://www.booking.com/hotel/fr/lesmasdescitronniers.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=225&beach_rating_score=8.2&from=searchresults#hotelTmpl,42.52538159,3.08256391,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Mas des Citronniers ! Connectez-vous ou inscrivez-vous pour économiser.
Cet établissement est à 3 minutes à pied de la plage. Situé dans le centre de Collioure, à seulement 250 mètres de la plage, le Mas des Citronniers propose des chambres climatisées dans un bâtiment traditionnel catalan. Une connexion Wi-Fi est fournie gratuitement dans tout l'établissement.
Les chambres de l'hôtel Le Mas des Citronniers sont décorées dans des tons vifs. Chacune est pourvue d'une télévision à écran plat, d'un bureau, d'un petit réfrigérateur et d'une salle de bains privative. Certaines comprennent une terrasse avec vue sur le jardin.
Un petit-déjeuner buffet est servi chaque matin dans la salle de l'hôtel prévue à cet effet. Vous aurez également la possibilité d'apprécier un petit-déjeuner complet servi en chambre sur demande. Veuillez noter que le petit-déjeuner est en supplément.
La réception de l'hôtel Le Mas des Citronniers est ouverte 24h/24. Vous disposerez de journaux gratuits.
La gare de Collioure est implantée à 550 mètres de l'établissement, tandis que le château royal est à 300 mètres. 
","8,0",25
